2006/2007,20,,Arminia Bielefeld,Borussia Mgladbach,0,2
2006/2007,20,,Eintracht Frankfurt,FSV Mainz 05,0,0
2006/2007,20,,Alemannia Aachen,Hannover 96,1,4
2006/2007,20,,Energie Cottbus,VfL Bochum,0,0
2006/2007,20,,1.FC Nuernberg,FC Bayern Muenchen,3,0
2006/2007,20,,Hertha BSC,Hamburger SV,2,1
2006/2007,20,,SV Werder Bremen,Schalke 04,0,2
2006/2007,21,,VfL Bochum,1.FC Nuernberg,0,2
2006/2007,21,,FC Bayern Muenchen,Arminia Bielefeld,1,0
2006/2007,21,,Bayer Leverkusen,Eintracht Frankfurt,2,2
2006/2007,21,,Hannover 96,VfL Wolfsburg,2,2
2006/2007,21,,Borussia Mgladbach,Alemannia Aachen,0,0
2006/2007,21,,FSV Mainz 05,Energie Cottbus,4,1
2006/2007,21,,VfB Stuttgart,SV Werder Bremen,4,1
2006/2007,21,,Schalke 04,Hertha BSC,2,0
2006/2007,21,,Hamburger SV,Borussia Dortmund,3,0
2006/2007,22,,Eintracht Frankfurt,VfB Stuttgart,0,4
2006/2007,22,,Borussia Dortmund,Borussia Mgladbach,1,0
2006/2007,22,,Hertha BSC,FSV Mainz 05,1,2
2006/2007,22,,Bayer Leverkusen,Hannover 96,0,1
2006/2007,22,,Arminia Bielefeld,VfL Bochum,1,3
2006/2007,22,,1.FC Nuernberg,Energie Cottbus,1,0
2006/2007,22,,Alemannia Aachen,FC Bayern Muenchen,1,0
2006/2007,22,,SV Werder Bremen,Hamburger SV,0,2
2006/2007,22,,VfL Wolfsburg,Schalke 04,2,2
2006/2007,23,,Hannover 96,Borussia Dortmund,4,2
2006/2007,23,,FSV Mainz 05,1.FC Nuernberg,2,1
2006/2007,23,,Energie Cottbus,Arminia Bielefeld,2,1
2006/2007,23,,Hamburger SV,Eintracht Frankfurt,3,1
2006/2007,23,,FC Bayern Muenchen,VfL Wolfsburg,2,1
2006/2007,23,,VfL Bochum,Alemannia Aachen,2,2
2006/2007,23,,Borussia Mgladbach,SV Werder Bremen,2,2
2006/2007,23,,Schalke 04,Bayer Leverkusen,0,1
2006/2007,23,,VfB Stuttgart,Hertha BSC,0,0
2006/2007,24,,Bayer Leverkusen,VfB Stuttgart,3,1
2006/2007,24,,VfL Wolfsburg,Borussia Mgladbach,1,0
2006/2007,24,,Alemannia Aachen,FSV Mainz 05,2,1
2006/2007,24,,Eintracht Frankfurt,Hannover 96,2,0
2006/2007,24,,SV Werder Bremen,VfL Bochum,3,0
2006/2007,24,,Borussia Dortmund,Energie Cottbus,2,3
2006/2007,24,,Hertha BSC,FC Bayern Muenchen,2,3
2006/2007,24,,Schalke 04,Hamburger SV,0,2
2006/2007,24,,Arminia Bielefeld,1.FC Nuernberg,3,2
2006/2007,25,,Borussia Mgladbach,Hertha BSC,3,1
2006/2007,25,,VfL Bochum,Borussia Dortmund,2,0
2006/2007,25,,FSV Mainz 05,Arminia Bielefeld,1,0
2006/2007,25,,1.FC Nuernberg,Eintracht Frankfurt,2,2
2006/2007,25,,VfB Stuttgart,VfL Wolfsburg,0,0
2006/2007,25,,Energie Cottbus,Alemannia Aachen,0,2
2006/2007,25,,FC Bayern Muenchen,SV Werder Bremen,1,1
2006/2007,25,,Hannover 96,Schalke 04,1,1
2006/2007,25,,Hamburger SV,Bayer Leverkusen,0,0
2006/2007,26,,Schalke 04,VfB Stuttgart,1,0
2006/2007,26,,Bayer Leverkusen,Borussia Mgladbach,1,0
2006/2007,26,,SV Werder Bremen,FSV Mainz 05,2,0
2006/2007,26,,Alemannia Aachen,Arminia Bielefeld,2,0
2006/2007,26,,VfL Wolfsburg,VfL Bochum,3,1
2006/2007,26,,Hertha BSC,Energie Cottbus,0,1
2006/2007,26,,Eintracht Frankfurt,FC Bayern Muenchen,1,0
2006/2007,26,,Hannover 96,Hamburger SV,0,0
2006/2007,26,,Borussia Dortmund,1.FC Nuernberg,0,0
2006/2007,27,,Arminia Bielefeld,Borussia Dortmund,1,0
2006/2007,27,,VfL Bochum,Hannover 96,2,0
2006/2007,27,,Borussia Mgladbach,Eintracht Frankfurt,1,1
2006/2007,27,,Hamburger SV,VfL Wolfsburg,1,0
2006/2007,27,,VfB Stuttgart,Alemannia Aachen,3,1
2006/2007,27,,Energie Cottbus,SV Werder Bremen,0,0
2006/2007,27,,FC Bayern Muenchen,Schalke 04,2,0
2006/2007,27,,FSV Mainz 05,Bayer Leverkusen,1,3
2006/2007,27,,1.FC Nuernberg,Hertha BSC,2,1
2006/2007,28,,Schalke 04,Borussia Mgladbach,2,0
2006/2007,28,,VfL Wolfsburg,FSV Mainz 05,3,2
2006/2007,28,,Hertha BSC,Arminia Bielefeld,1,1
2006/2007,28,,Bayer Leverkusen,VfL Bochum,1,4
2006/2007,28,,Eintracht Frankfurt,Energie Cottbus,1,3
2006/2007,28,,Hannover 96,FC Bayern Muenchen,1,2
2006/2007,28,,Alemannia Aachen,Borussia Dortmund,1,4
2006/2007,28,,SV Werder Bremen,1.FC Nuernberg,1,0
2006/2007,28,,Hamburger SV,VfB Stuttgart,2,4
2006/2007,29,,VfL Bochum,Hertha BSC,1,3
2006/2007,29,,VfB Stuttgart,Hannover 96,2,1
2006/2007,29,,Arminia Bielefeld,Eintracht Frankfurt,2,4
2006/2007,29,,Energie Cottbus,VfL Wolfsburg,3,2
2006/2007,29,,1.FC Nuernberg,Alemannia Aachen,1,0
2006/2007,29,,Borussia Dortmund,SV Werder Bremen,0,2
2006/2007,29,,Borussia Mgladbach,Hamburger SV,0,1
2006/2007,29,,FSV Mainz 05,Schalke 04,0,3
2006/2007,29,,FC Bayern Muenchen,Bayer Leverkusen,2,1
2006/2007,30,,Hamburger SV,FSV Mainz 05,2,2
2006/2007,30,,VfL Wolfsburg,Arminia Bielefeld,2,3
2006/2007,30,,Eintracht Frankfurt,VfL Bochum,0,3
2006/2007,30,,SV Werder Bremen,Alemannia Aachen,3,1
2006/2007,30,,Schalke 04,Energie Cottbus,2,0
2006/2007,30,,VfB Stuttgart,FC Bayern Muenchen,2,0
2006/2007,30,,Hertha BSC,Borussia Dortmund,0,1
2006/2007,30,,Bayer Leverkusen,1.FC Nuernberg,2,0
2006/2007,30,,Hannover 96,Borussia Mgladbach,1,0
2006/2007,31,,Alemannia Aachen,Hertha BSC,0,4
2006/2007,31,,Borussia Mgladbach,VfB Stuttgart,0,1
2006/2007,31,,FSV Mainz 05,Hannover 96,1,2
2006/2007,31,,Borussia Dortmund,Eintracht Frankfurt,2,0
2006/2007,31,,1.FC Nuernberg,VfL Wolfsburg,1,1
2006/2007,31,,Arminia Bielefeld,SV Werder Bremen,3,2
2006/2007,31,,FC Bayern Muenchen,Hamburger SV,1,2
2006/2007,31,,VfL Bochum,Schalke 04,2,1
2006/2007,31,,Energie Cottbus,Bayer Leverkusen,2,1
2006/2007,32,,VfB Stuttgart,FSV Mainz 05,2,0
2006/2007,32,,Bayer Leverkusen,Arminia Bielefeld,1,2
2006/2007,32,,Hamburger SV,VfL Bochum,0,3
2006/2007,32,,Eintracht Frankfurt,Alemannia Aachen,4,0
2006/2007,32,,Hannover 96,Energie Cottbus,2,0
2006/2007,32,,Borussia Mgladbach,FC Bayern Muenchen,1,1
2006/2007,32,,Hertha BSC,SV Werder Bremen,1,4
2006/2007,32,,VfL Wolfsburg,Borussia Dortmund,0,2
2006/2007,32,,Schalke 04,1.FC Nuernberg,1,0
2006/2007,33,,VfL Bochum,VfB Stuttgart,2,3
2006/2007,33,,FSV Mainz 05,Borussia Mgladbach,3,0
2006/2007,33,,Arminia Bielefeld,Hannover 96,3,1
2006/2007,33,,SV Werder Bremen,Eintracht Frankfurt,1,2
2006/2007,33,,Alemannia Aachen,VfL Wolfsburg,2,2
2006/2007,33,,Energie Cottbus,FC Bayern Muenchen,0,3
2006/2007,33,,1.FC Nuernberg,Hamburger SV,0,2
2006/2007,33,,Borussia Dortmund,Schalke 04,2,0
2006/2007,33,,Hertha BSC,Bayer Leverkusen,2,3
2006/2007,34,,Schalke 04,Arminia Bielefeld,2,1
2006/2007,34,,Borussia Mgladbach,VfL Bochum,0,2
2006/2007,34,,Hamburger SV,Alemannia Aachen,4,0
2006/2007,34,,VfB Stuttgart,Energie Cottbus,2,1
2006/2007,34,,VfL Wolfsburg,SV Werder Bremen,0,2
2006/2007,34,,Eintracht Frankfurt,Hertha BSC,1,2
2006/2007,34,,Bayer Leverkusen,Borussia Dortmund,2,1
2006/2007,34,,Hannover 96,1.FC Nuernberg,0,3
2006/2007,34,,FC Bayern Muenchen,FSV Mainz 05,5,2
2007/2008,1,,VfB Stuttgart,Schalke 04,2,2
2007/2008,1,,Eintracht Frankfurt,Hertha BSC,1,0
2007/2008,1,,VfL Wolfsburg,Arminia Bielefeld,1,3
2007/2008,1,,FC Bayern Muenchen,FC Hansa Rostock,3,0
2007/2008,1,,Bayer Leverkusen,Energie Cottbus,0,0
2007/2008,1,,1.FC Nuernberg,Karlsruher SC,0,2
2007/2008,1,,VfL Bochum,SV Werder Bremen,2,2
2007/2008,1,,Borussia Dortmund,MSV Duisburg,1,3
2007/2008,1,,Hannover 96,Hamburger SV,0,1
2007/2008,2,,Energie Cottbus,VfL Bochum,1,2
2007/2008,2,,Karlsruher SC,Hannover 96,1,2
2007/2008,2,,FC Hansa Rostock,1.FC Nuernberg,1,2
2007/2008,2,,Schalke 04,Borussia Dortmund,4,1
2007/2008,2,,MSV Duisburg,VfL Wolfsburg,1,3
2007/2008,2,,SV Werder Bremen,FC Bayern Muenchen,0,4
2007/2008,2,,Hamburger SV,Bayer Leverkusen,1,0
2007/2008,2,,Hertha BSC,VfB Stuttgart,3,1
2007/2008,2,,Arminia Bielefeld,Eintracht Frankfurt,2,2
2007/2008,3,,VfL Bochum,Hamburger SV,2,1
2007/2008,3,,Borussia Dortmund,Energie Cottbus,3,0
2007/2008,3,,Arminia Bielefeld,Hertha BSC,2,0
2007/2008,3,,Eintracht Frankfurt,FC Hansa Rostock,1,0
2007/2008,3,,VfB Stuttgart,MSV Duisburg,1,0
2007/2008,3,,VfL Wolfsburg,Schalke 04,1,1
2007/2008,3,,FC Bayern Muenchen,Hannover 96,3,0
2007/2008,3,,Bayer Leverkusen,Karlsruher SC,3,0
2007/2008,3,,1.FC Nuernberg,SV Werder Bremen,0,1
2007/2008,4,,Hamburger SV,FC Bayern Muenchen,1,1
2007/2008,4,,Hertha BSC,VfL Wolfsburg,2,1
2007/2008,4,,Hannover 96,VfL Bochum,3,2
2007/2008,4,,Energie Cottbus,1.FC Nuernberg,1,1
2007/2008,4,,Karlsruher SC,VfB Stuttgart,1,0
2007/2008,4,,FC Hansa Rostock,Borussia Dortmund,0,1
2007/2008,4,,Schalke 04,Bayer Leverkusen,1,1
2007/2008,4,,MSV Duisburg,Arminia Bielefeld,3,0
2007/2008,4,,SV Werder Bremen,Eintracht Frankfurt,2,1
2007/2008,5,,VfL Wolfsburg,Karlsruher SC,1,2
2007/2008,5,,VfB Stuttgart,Energie Cottbus,3,0
2007/2008,5,,MSV Duisburg,Hertha BSC,1,2
2007/2008,5,,FC Bayern Muenchen,Schalke 04,1,1
2007/2008,5,,Bayer Leverkusen,VfL Bochum,2,0
2007/2008,5,,1.FC Nuernberg,Hannover 96,2,2
2007/2008,5,,Borussia Dortmund,SV Werder Bremen,3,0
2007/2008,5,,Arminia Bielefeld,FC Hansa Rostock,4,2
2007/2008,5,,Eintracht Frankfurt,Hamburger SV,2,1
2007/2008,6,,Hannover 96,Bayer Leverkusen,0,3
2007/2008,6,,Energie Cottbus,VfL Wolfsburg,1,2
2007/2008,6,,Karlsruher SC,FC Bayern Muenchen,1,4
2007/2008,6,,Schalke 04,Arminia Bielefeld,3,0
2007/2008,6,,FC Hansa Rostock,MSV Duisburg,2,0
2007/2008,6,,SV Werder Bremen,VfB Stuttgart,4,1
2007/2008,6,,Hamburger SV,1.FC Nuernberg,1,0
2007/2008,6,,VfL Bochum,Eintracht Frankfurt,0,0
2007/2008,6,,Hertha BSC,Borussia Dortmund,3,2
2007/2008,7,,Borussia Dortmund,Hamburger SV,0,3
2007/2008,7,,Hertha BSC,FC Hansa Rostock,1,3
2007/2008,7,,Arminia Bielefeld,Hannover 96,0,2
2007/2008,7,,Eintracht Frankfurt,Karlsruher SC,0,1
2007/2008,7,,VfL Wolfsburg,SV Werder Bremen,1,1
2007/2008,7,,VfB Stuttgart,VfL Bochum,1,0
2007/2008,7,,MSV Duisburg,Schalke 04,0,2
2007/2008,7,,FC Bayern Muenchen,Energie Cottbus,5,0
2007/2008,7,,1.FC Nuernberg,Bayer Leverkusen,1,2
2007/2008,8,,Karlsruher SC,Borussia Dortmund,3,1
2007/2008,8,,Schalke 04,Hertha BSC,1,0
2007/2008,8,,FC Hansa Rostock,VfB Stuttgart,2,1
2007/2008,8,,SV Werder Bremen,Arminia Bielefeld,8,1
2007/2008,8,,Bayer Leverkusen,FC Bayern Muenchen,0,1
2007/2008,8,,Hamburger SV,VfL Wolfsburg,2,2
2007/2008,8,,VfL Bochum,1.FC Nuernberg,3,3
2007/2008,8,,Hannover 96,MSV Duisburg,2,1
2007/2008,8,,Energie Cottbus,Eintracht Frankfurt,2,2
2007/2008,9,,Arminia Bielefeld,Hamburger SV,0,1
2007/2008,9,,Eintracht Frankfurt,Bayer Leverkusen,2,1
2007/2008,9,,VfL Wolfsburg,FC Hansa Rostock,1,0
2007/2008,9,,VfB Stuttgart,Hannover 96,0,2
2007/2008,9,,MSV Duisburg,SV Werder Bremen,1,3
2007/2008,9,,Schalke 04,Karlsruher SC,0,2
2007/2008,9,,FC Bayern Muenchen,1.FC Nuernberg,3,0
2007/2008,9,,Borussia Dortmund,VfL Bochum,2,1
2007/2008,9,,Hertha BSC,Energie Cottbus,0,0
2007/2008,10,,VfL Bochum,FC Bayern Muenchen,1,2
2007/2008,10,,Hannover 96,VfL Wolfsburg,2,2
2007/2008,10,,Energie Cottbus,MSV Duisburg,1,2
2007/2008,10,,Karlsruher SC,Arminia Bielefeld,0,0
2007/2008,10,,SV Werder Bremen,Hertha BSC,3,2
2007/2008,10,,FC Hansa Rostock,Schalke 04,1,1
2007/2008,10,,Bayer Leverkusen,Borussia Dortmund,2,2
2007/2008,10,,1.FC Nuernberg,Eintracht Frankfurt,5,1
2007/2008,10,,Hamburger SV,VfB Stuttgart,4,1
2007/2008,11,,Borussia Dortmund,FC Bayern Muenchen,0,0
2007/2008,11,,Hertha BSC,VfL Bochum,2,0
2007/2008,11,,Arminia Bielefeld,Energie Cottbus,1,1
2007/2008,11,,Eintracht Frankfurt,Hannover 96,0,0
2007/2008,11,,VfL Wolfsburg,1.FC Nuernberg,3,1
2007/2008,11,,FC Hansa Rostock,Karlsruher SC,0,0
2007/2008,11,,VfB Stuttgart,Bayer Leverkusen,1,0
2007/2008,11,,MSV Duisburg,Hamburger SV,0,1
2007/2008,11,,Schalke 04,SV Werder Bremen,1,1
2007/2008,12,,Energie Cottbus,Schalke 04,1,0
2007/2008,12,,SV Werder Bremen,FC Hansa Rostock,1,0
2007/2008,12,,Karlsruher SC,MSV Duisburg,1,0
2007/2008,12,,FC Bayern Muenchen,Eintracht Frankfurt,0,0
2007/2008,12,,Bayer Leverkusen,Arminia Bielefeld,4,0
2007/2008,12,,1.FC Nuernberg,VfB Stuttgart,0,1
2007/2008,12,,Hamburger SV,Hertha BSC,2,1
2007/2008,12,,VfL Bochum,VfL Wolfsburg,5,3
2007/2008,12,,Hannover 96,Borussia Dortmund,2,1
2007/2008,13,,Arminia Bielefeld,1.FC Nuernberg,3,1
2007/2008,13,,VfL Wolfsburg,Bayer Leverkusen,1,2
2007/2008,13,,FC Hansa Rostock,Energie Cottbus,3,2
2007/2008,13,,VfB Stuttgart,FC Bayern Muenchen,3,1
2007/2008,13,,MSV Duisburg,VfL Bochum,0,2
2007/2008,13,,Schalke 04,Hamburger SV,1,1
2007/2008,13,,SV Werder Bremen,Karlsruher SC,4,0
2007/2008,13,,Borussia Dortmund,Eintracht Frankfurt,1,1
2007/2008,13,,Hertha BSC,Hannover 96,1,0
2007/2008,14,,Hamburger SV,FC Hansa Rostock,2,0
2007/2008,14,,VfL Bochum,Arminia Bielefeld,3,0
2007/2008,14,,Hannover 96,Schalke 04,2,3
2007/2008,14,,Energie Cottbus,SV Werder Bremen,0,2
2007/2008,14,,Eintracht Frankfurt,VfB Stuttgart,1,4
2007/2008,14,,FC Bayern Muenchen,VfL Wolfsburg,2,1
2007/2008,14,,Karlsruher SC,Hertha BSC,2,1
2007/2008,14,,Bayer Leverkusen,MSV Duisburg,4,1
2007/2008,14,,1.FC Nuernberg,Borussia Dortmund,2,0
2007/2008,15,,FC Hansa Rostock,Hannover 96,0,3
2007/2008,15,,VfB Stuttgart,Borussia Dortmund,1,2
2007/2008,15,,MSV Duisburg,1.FC Nuernberg,1,0
2007/2008,15,,Schalke 04,VfL Bochum,1,0
2007/2008,15,,SV Werder Bremen,Hamburger SV,2,1
2007/2008,15,,Hertha BSC,Bayer Leverkusen,0,3
2007/2008,15,,Arminia Bielefeld,FC Bayern Muenchen,0,1
2007/2008,15,,Energie Cottbus,Karlsruher SC,2,0
2007/2008,15,,VfL Wolfsburg,Eintracht Frankfurt,2,2
2007/2008,16,,VfL Bochum,Karlsruher SC,2,2
2007/2008,16,,Borussia Dortmund,Arminia Bielefeld,6,1
2007/2008,16,,Hannover 96,SV Werder Bremen,4,3
2007/2008,16,,VfB Stuttgart,VfL Wolfsburg,3,1
2007/2008,16,,Eintracht Frankfurt,Schalke 04,2,2
2007/2008,16,,FC Bayern Muenchen,MSV Duisburg,0,0
2007/2008,16,,Bayer Leverkusen,FC Hansa Rostock,3,0
2007/2008,16,,1.FC Nuernberg,Hertha BSC,2,1
2007/2008,16,,Hamburger SV,Energie Cottbus,0,0
2007/2008,17,,Energie Cottbus,Hannover 96,5,1
2007/2008,17,,VfL Wolfsburg,Borussia Dortmund,4,0
2007/2008,17,,Karlsruher SC,Hamburger SV,1,1
2007/2008,17,,FC Hansa Rostock,VfL Bochum,2,0
2007/2008,17,,Schalke 04,1.FC Nuernberg,2,1
2007/2008,17,,MSV Duisburg,Eintracht Frankfurt,0,1
2007/2008,17,,SV Werder Bremen,Bayer Leverkusen,5,2
2007/2008,17,,Hertha BSC,FC Bayern Muenchen,0,0
2007/2008,17,,Arminia Bielefeld,VfB Stuttgart,2,0
2007/2008,18,,Energie Cottbus,Bayer Leverkusen,2,3
2007/2008,18,,Karlsruher SC,1.FC Nuernberg,2,0
2007/2008,18,,SV Werder Bremen,VfL Bochum,1,2
2007/2008,18,,MSV Duisburg,Borussia Dortmund,3,3
2007/2008,18,,Hamburger SV,Hannover 96,1,1
2007/2008,18,,Hertha BSC,Eintracht Frankfurt,0,3
2007/2008,18,,Schalke 04,VfB Stuttgart,4,1
2007/2008,18,,Arminia Bielefeld,VfL Wolfsburg,0,1
2007/2008,18,,FC Hansa Rostock,FC Bayern Muenchen,1,2
2007/2008,19,,1.FC Nuernberg,FC Hansa Rostock,1,1
2007/2008,19,,Borussia Dortmund,Schalke 04,2,3
2007/2008,19,,VfL Wolfsburg,MSV Duisburg,2,1
2007/2008,19,,FC Bayern Muenchen,SV Werder Bremen,1,1
2007/2008,19,,Bayer Leverkusen,Hamburger SV,1,1
2007/2008,19,,VfB Stuttgart,Hertha BSC,1,3
2007/2008,19,,Eintracht Frankfurt,Arminia Bielefeld,2,1
2007/2008,19,,VfL Bochum,Energie Cottbus,3,3
2007/2008,19,,Hannover 96,Karlsruher SC,2,2
2007/2008,20,,Energie Cottbus,Borussia Dortmund,0,2
2007/2008,20,,Hertha BSC,Arminia Bielefeld,1,0
2007/2008,20,,FC Hansa Rostock,Eintracht Frankfurt,1,0
2007/2008,20,,MSV Duisburg,VfB Stuttgart,2,3
2007/2008,20,,Schalke 04,VfL Wolfsburg,1,2
2007/2008,20,,Hannover 96,FC Bayern Muenchen,0,3
2007/2008,20,,Karlsruher SC,Bayer Leverkusen,2,2
2007/2008,20,,SV Werder Bremen,1.FC Nuernberg,2,0
2007/2008,20,,Hamburger SV,VfL Bochum,3,0
2007/2008,21,,VfL Wolfsburg,Hertha BSC,0,0
2007/2008,21,,VfL Bochum,Hannover 96,2,1
2007/2008,21,,1.FC Nuernberg,Energie Cottbus,1,1
2007/2008,21,,VfB Stuttgart,Karlsruher SC,3,1
2007/2008,21,,Borussia Dortmund,FC Hansa Rostock,1,0
2007/2008,21,,Bayer Leverkusen,Schalke 04,1,0
2007/2008,21,,Arminia Bielefeld,MSV Duisburg,0,2
2007/2008,21,,Eintracht Frankfurt,SV Werder Bremen,1,0
2007/2008,21,,FC Bayern Muenchen,Hamburger SV,1,1
2007/2008,22,,Karlsruher SC,VfL Wolfsburg,3,1
2007/2008,22,,Energie Cottbus,VfB Stuttgart,0,1
2007/2008,22,,Hertha BSC,MSV Duisburg,2,0
2007/2008,22,,Schalke 04,FC Bayern Muenchen,0,1
2007/2008,22,,VfL Bochum,Bayer Leverkusen,2,0
2007/2008,22,,Hannover 96,1.FC Nuernberg,2,1
2007/2008,22,,SV Werder Bremen,Borussia Dortmund,2,0
2007/2008,22,,FC Hansa Rostock,Arminia Bielefeld,1,1
2007/2008,22,,Hamburger SV,Eintracht Frankfurt,4,1
2007/2008,23,,Bayer Leverkusen,Hannover 96,2,0
2007/2008,23,,VfL Wolfsburg,Energie Cottbus,3,0
2007/2008,23,,FC Bayern Muenchen,Karlsruher SC,2,0
2007/2008,23,,Arminia Bielefeld,Schalke 04,0,2
2007/2008,23,,MSV Duisburg,FC Hansa Rostock,1,1
2007/2008,23,,VfB Stuttgart,SV Werder Bremen,6,3
2007/2008,23,,1.FC Nuernberg,Hamburger SV,0,0
2007/2008,23,,Eintracht Frankfurt,VfL Bochum,1,1
2007/2008,23,,Borussia Dortmund,Hertha BSC,1,1
2007/2008,24,,FC Hansa Rostock,Hertha BSC,0,0
2007/2008,24,,Hannover 96,Arminia Bielefeld,2,2
2007/2008,24,,Karlsruher SC,Eintracht Frankfurt,0,1
2007/2008,24,,SV Werder Bremen,VfL Wolfsburg,0,1
2007/2008,24,,VfL Bochum,VfB Stuttgart,1,1
2007/2008,24,,Schalke 04,MSV Duisburg,2,1
2007/2008,24,,Energie Cottbus,FC Bayern Muenchen,2,0
2007/2008,24,,Bayer Leverkusen,1.FC Nuernberg,4,1
2007/2008,24,,Hamburger SV,Borussia Dortmund,1,0
2007/2008,25,,FC Bayern Muenchen,Bayer Leverkusen,2,1
2007/2008,25,,VfL Wolfsburg,Hamburger SV,1,1
2007/2008,25,,1.FC Nuernberg,VfL Bochum,1,1
2007/2008,25,,MSV Duisburg,Hannover 96,1,1
2007/2008,25,,Eintracht Frankfurt,Energie Cottbus,2,1
2007/2008,25,,Borussia Dortmund,Karlsruher SC,1,1
2007/2008,25,,Hertha BSC,Schalke 04,1,2
2007/2008,25,,VfB Stuttgart,FC Hansa Rostock,4,1
2007/2008,25,,Arminia Bielefeld,SV Werder Bremen,1,1
2007/2008,26,,FC Hansa Rostock,VfL Wolfsburg,0,1
2007/2008,26,,Hannover 96,VfB Stuttgart,0,0
2007/2008,26,,SV Werder Bremen,MSV Duisburg,1,2
2007/2008,26,,Karlsruher SC,Schalke 04,0,0
2007/2008,26,,1.FC Nuernberg,FC Bayern Muenchen,1,1
2007/2008,26,,VfL Bochum,Borussia Dortmund,3,3
2007/2008,26,,Energie Cottbus,Hertha BSC,2,1
2007/2008,26,,Hamburger SV,Arminia Bielefeld,1,1
2007/2008,26,,Bayer Leverkusen,Eintracht Frankfurt,0,2
2007/2008,27,,VfL Wolfsburg,Hannover 96,3,2
2007/2008,27,,MSV Duisburg,Energie Cottbus,0,1
2007/2008,27,,Arminia Bielefeld,Karlsruher SC,1,0
2007/2008,27,,Hertha BSC,SV Werder Bremen,1,2
2007/2008,27,,Schalke 04,FC Hansa Rostock,1,0
2007/2008,27,,Borussia Dortmund,Bayer Leverkusen,2,1
2007/2008,27,,Eintracht Frankfurt,1.FC Nuernberg,1,3
2007/2008,27,,VfB Stuttgart,Hamburger SV,1,0
2007/2008,27,,FC Bayern Muenchen,VfL Bochum,3,1
2007/2008,28,,VfL Bochum,Hertha BSC,1,1
2007/2008,28,,Energie Cottbus,Arminia Bielefeld,1,0
2007/2008,28,,Hannover 96,Eintracht Frankfurt,2,1
2007/2008,28,,1.FC Nuernberg,VfL Wolfsburg,1,0
2007/2008,28,,Karlsruher SC,FC Hansa Rostock,1,2
2007/2008,28,,Bayer Leverkusen,VfB Stuttgart,3,0
2007/2008,28,,Hamburger SV,MSV Duisburg,0,1
2007/2008,28,,SV Werder Bremen,Schalke 04,5,1
2007/2008,28,,FC Bayern Muenchen,Borussia Dortmund,5,0
2007/2008,29,,Schalke 04,Energie Cottbus,5,0
2007/2008,29,,FC Hansa Rostock,SV Werder Bremen,1,2
2007/2008,29,,MSV Duisburg,Karlsruher SC,0,1
2007/2008,29,,Eintracht Frankfurt,FC Bayern Muenchen,1,3
2007/2008,29,,Arminia Bielefeld,Bayer Leverkusen,1,0
2007/2008,29,,VfB Stuttgart,1.FC Nuernberg,3,0
2007/2008,29,,Hertha BSC,Hamburger SV,0,0
2007/2008,29,,VfL Wolfsburg,VfL Bochum,0,1
2007/2008,29,,Borussia Dortmund,Hannover 96,1,3
2007/2008,30,,1.FC Nuernberg,Arminia Bielefeld,2,2
2007/2008,30,,Bayer Leverkusen,VfL Wolfsburg,2,2
2007/2008,30,,Energie Cottbus,FC Hansa Rostock,2,1
2007/2008,30,,FC Bayern Muenchen,VfB Stuttgart,4,1
2007/2008,30,,VfL Bochum,MSV Duisburg,1,1
2007/2008,30,,Hamburger SV,Schalke 04,0,1
2007/2008,30,,Karlsruher SC,SV Werder Bremen,3,3
2007/2008,30,,Eintracht Frankfurt,Borussia Dortmund,1,1
2007/2008,30,,Hannover 96,Hertha BSC,2,2
2007/2008,31,,Arminia Bielefeld,VfL Bochum,2,0
2007/2008,31,,Schalke 04,Hannover 96,1,1
2007/2008,31,,SV Werder Bremen,Energie Cottbus,2,0
2007/2008,31,,VfB Stuttgart,Eintracht Frankfurt,4,1
2007/2008,31,,VfL Wolfsburg,FC Bayern Muenchen,0,0
2007/2008,31,,Hertha BSC,Karlsruher SC,3,1
2007/2008,31,,MSV Duisburg,Bayer Leverkusen,3,2
2007/2008,31,,Borussia Dortmund,1.FC Nuernberg,0,0
2007/2008,31,,FC Hansa Rostock,Hamburger SV,1,3
2007/2008,32,,Hamburger SV,SV Werder Bremen,0,1
2007/2008,32,,Bayer Leverkusen,Hertha BSC,1,2
2007/2008,32,,FC Bayern Muenchen,Arminia Bielefeld,2,0
2007/2008,32,,Karlsruher SC,Energie Cottbus,1,1
2007/2008,32,,Eintracht Frankfurt,VfL Wolfsburg,2,3
2007/2008,32,,Hannover 96,FC Hansa Rostock,3,0
2007/2008,32,,Borussia Dortmund,VfB Stuttgart,3,2
2007/2008,32,,1.FC Nuernberg,MSV Duisburg,2,0
2007/2008,32,,VfL Bochum,Schalke 04,0,3
2007/2008,33,,SV Werder Bremen,Hannover 96,6,1
2007/2008,33,,VfL Wolfsburg,VfB Stuttgart,4,0
2007/2008,33,,Schalke 04,Eintracht Frankfurt,1,0
2007/2008,33,,MSV Duisburg,FC Bayern Muenchen,2,3
2007/2008,33,,FC Hansa Rostock,Bayer Leverkusen,1,2
2007/2008,33,,Hertha BSC,1.FC Nuernberg,1,0
2007/2008,33,,Energie Cottbus,Hamburger SV,2,0
2007/2008,33,,Karlsruher SC,VfL Bochum,1,3
2007/2008,33,,Arminia Bielefeld,Borussia Dortmund,2,2
2007/2008,34,,Borussia Dortmund,VfL Wolfsburg,2,4
2007/2008,34,,Hamburger SV,Karlsruher SC,7,0
