1. Round,,,,,,
20:00,Real Zaragoza,-0,Racing Santander,2:1 (1:1),,
20:00,Athletic Bilbao,-0,Getafe CF,0:0 (0:0),,
20:00,RCD Mallorca,-0,Levante UD,1:0 (0:0),,
20:00,Granada CF,-0,Real Madrid,1:2 (1:0),,
20:00,Sevilla FC,-0,Rayo Vallecano,5:2 (2:1),,
20:00,FC Barcelona,-0,Espanyol Barcelona,4:0 (1:0),,
20:00,Sporting Gijón,-0,Real Betis,2:1 (1:1),,
20:00,Atlético Madrid,-0,Málaga CF,2:1 (0:1),,
20:00,Valencia CF,-0,Villarreal CF,1:0 (0:0),,
20:00,CA Osasuna,-0,Real Sociedad,1:0 (1:0),,
38. Round,,,,,,
12/05/2012,,,,,,
19:00,Real Sociedad,-0,Valencia CF,1:0 (0:0),,
21:00,Real Betis,-0,FC Barcelona,2:2 (0:1),,
13/05/2012,,,,,,
19:00,Getafe CF,-0,Real Zaragoza,0:2 (0:0),,
19:00,Levante UD,-0,Athletic Bilbao,3:0 (1:0),,
19:00,Real Madrid,-0,RCD Mallorca,4:1 (2:0),,
19:00,Rayo Vallecano,-0,Granada CF,1:0 (0:0),,
19:00,Espanyol Barcelona,-0,Sevilla FC,1:1 (0:1),,
19:00,Málaga CF,-0,Sporting Gijón,1:0 (0:0),,
19:00,Villarreal CF,-0,Atlético Madrid,0:1 (0:0),,
19:00,Racing Santander,-0,CA Osasuna,2:4 (1:0),,
